0.630788,0.390651
0.629537,0.390651
0.628285,0.392321
0.628285,0.395659
0.627034,0.398998
0.625782,0.404007
0.624531,0.407346
0.623279,0.409015
0.623279,0.410684
0.622028,0.412354
0.622028,0.414023
0.620776,0.414023
0.619524,0.419032
0.618273,0.420701
0.618273,0.424040
0.617021,0.427379
0.615770,0.430718
0.614518,0.434057
0.613267,0.437396
0.613267,0.440735
0.612015,0.444073
0.610763,0.447412
0.610763,0.452421
0.609512,0.455760
0.608260,0.459098
0.608260,0.464107
0.608260,0.467446
0.607009,0.470785
0.607009,0.474124
0.607009,0.477462
0.605757,0.479132
0.605757,0.480801
0.604506,0.484140
0.604506,0.487479
0.603254,0.490818
0.603254,0.494157
0.603254,0.495826
0.602003,0.497496
0.602003,0.500835
0.600751,0.504174
0.599499,0.507513
0.599499,0.510851
0.599499,0.514190
0.598248,0.515860
0.596996,0.519199
0.596996,0.522538
0.595745,0.524207
0.595745,0.525876
0.595745,0.527546
0.594493,0.529215
0.593242,0.530885
0.593242,0.532554
0.591990,0.535893
0.590738,0.542571
0.589487,0.545910
0.586984,0.549249
0.585732,0.550918
0.584481,0.557596
0.583229,0.562604
0.580726,0.567613
0.579474,0.572621
0.578223,0.575960
0.576971,0.579299
0.576971,0.582638
0.574468,0.585977
0.573217,0.592654
0.570713,0.599332
0.570713,0.601002
0.569462,0.604341
0.569462,0.606010
0.569462,0.607679
0.569462,0.611018
0.569462,0.612688
0.569462,0.614357
0.568210,0.619366
0.566959,0.622705
0.565707,0.624374
0.565707,0.626043
0.565707,0.627713
0.564456,0.629382
0.564456,0.631052
0.564456,0.632721
0.563204,0.636060
0.561952,0.637730
0.561952,0.639399
0.560701,0.642738
0.559449,0.644407
0.558198,0.646077
0.555695,0.649416
0.554443,0.651085
0.553191,0.652755
0.551940,0.652755
0.550688,0.652755
0.549437,0.654424
0.546934,0.654424
0.545682,0.654424
0.545682,0.656093
0.543179,0.656093
0.539424,0.657763
0.536921,0.657763
0.535670,0.657763
0.531915,0.657763
0.530663,0.659432
0.529412,0.659432
0.528160,0.659432
0.526909,0.661102
0.525657,0.661102
0.521902,0.652755
0.518148,0.647746
0.516896,0.644407
0.515645,0.642738
0.514393,0.639399
0.514393,0.637730
0.513141,0.637730
0.513141,0.636060
0.513141,0.634391
0.513141,0.631052
0.511890,0.631052
0.511890,0.627713
0.510638,0.626043
0.510638,0.622705
0.509387,0.621035
0.509387,0.619366
0.508135,0.614357
0.508135,0.612688
0.506884,0.607679
0.506884,0.604341
0.506884,0.601002
0.506884,0.597663
0.506884,0.594324
0.506884,0.590985
0.506884,0.587646
0.508135,0.585977
0.508135,0.582638
0.509387,0.579299
0.509387,0.572621
0.510638,0.567613
0.510638,0.564274
0.510638,0.562604
0.510638,0.559265
0.511890,0.555927
0.513141,0.554257
0.513141,0.550918
0.513141,0.549249
0.513141,0.544240
0.514393,0.539232
0.514393,0.534224
0.514393,0.529215
0.514393,0.525876
0.514393,0.520868
0.515645,0.517529
0.515645,0.512521
0.515645,0.507513
0.515645,0.502504
0.515645,0.499165
0.515645,0.494157
0.515645,0.485810
0.515645,0.477462
0.515645,0.472454
0.515645,0.469115
0.515645,0.465776
0.515645,0.460768
0.514393,0.455760
0.514393,0.450751
0.514393,0.444073
0.514393,0.440735
0.514393,0.439065
0.513141,0.437396
0.513141,0.434057
0.513141,0.430718
0.513141,0.425710
0.513141,0.419032
0.511890,0.412354
0.511890,0.405676
0.511890,0.400668
0.511890,0.398998
0.511890,0.393990
0.510638,0.390651
0.510638,0.383973
0.509387,0.377295
0.509387,0.372287
0.509387,0.367279
0.509387,0.363940
0.509387,0.360601
0.509387,0.355593
0.509387,0.348915
0.508135,0.343907
0.508135,0.338898
0.506884,0.335559
0.506884,0.332220
0.505632,0.330551
0.504380,0.327212
0.504380,0.323873
0.504380,0.322204
0.503129,0.317195
0.503129,0.315526
0.501877,0.313856
0.500626,0.310518
0.500626,0.308848
0.500626,0.305509
0.498123,0.303840
0.495620,0.298831
0.491865,0.293823
0.490613,0.288815
0.486859,0.283806
0.485607,0.280467
0.484355,0.277129
0.483104,0.275459
0.481852,0.273790
0.480601,0.272120
0.478098,0.270451
0.476846,0.267112
0.475594,0.267112
0.475594,0.265442
0.474343,0.263773
0.471840,0.263773
0.471840,0.262104
0.471840,0.260434
0.470588,0.258765
0.470588,0.257095
0.469337,0.253756
0.468085,0.252087
0.466834,0.250417
0.466834,0.248748
0.465582,0.248748
0.464330,0.245409
0.463079,0.245409
0.460576,0.243740
0.459324,0.243740
0.456821,0.243740
0.454318,0.243740
0.451815,0.243740
0.449312,0.243740
0.446809,0.243740
0.441802,0.243740
0.440551,0.243740
0.438048,0.243740
0.436796,0.243740
0.435544,0.243740
0.434293,0.243740
0.433041,0.243740
0.431790,0.243740
0.429287,0.245409
0.428035,0.245409
0.425532,0.247078
0.423029,0.252087
0.421777,0.255426
0.419274,0.257095
0.418023,0.258765
0.418023,0.260434
0.416771,0.263773
0.415519,0.265442
0.413016,0.268781
0.411765,0.272120
0.409262,0.277129
0.408010,0.280467
0.405507,0.282137
0.403004,0.287145
0.401752,0.290484
0.400501,0.297162
0.399249,0.298831
0.397997,0.302170
0.396746,0.305509
0.395494,0.307179
0.394243,0.310518
0.391740,0.313856
0.390488,0.317195
0.389237,0.320534
0.389237,0.322204
0.389237,0.323873
0.389237,0.325543
0.386733,0.328881
0.384230,0.333890
0.381727,0.337229
0.380476,0.340568
0.379224,0.345576
0.377972,0.347245
0.376721,0.348915
0.376721,0.350584
0.375469,0.352254
0.374218,0.355593
0.372966,0.358932
0.370463,0.362270
0.370463,0.363940
0.369212,0.365609
0.367960,0.368948
0.367960,0.370618
0.366708,0.375626
0.365457,0.378965
0.365457,0.383973
0.364205,0.387312
0.362954,0.390651
0.362954,0.392321
0.362954,0.395659
0.361702,0.398998
0.361702,0.404007
0.361702,0.407346
0.361702,0.410684
0.361702,0.412354
0.361702,0.415693
0.361702,0.419032
0.360451,0.424040
0.360451,0.425710
0.360451,0.429048
0.360451,0.434057
0.360451,0.435726
0.360451,0.442404
0.360451,0.444073
0.359199,0.447412
0.359199,0.452421
0.359199,0.457429
0.359199,0.464107
0.357947,0.469115
0.357947,0.472454
0.357947,0.474124
0.357947,0.475793
0.356696,0.479132
0.355444,0.482471
0.355444,0.484140
0.355444,0.487479
0.354193,0.487479
0.354193,0.489149
0.354193,0.490818
0.352941,0.492487
0.352941,0.494157
0.351690,0.495826
0.351690,0.497496
0.350438,0.500835
0.350438,0.502504
0.349186,0.504174
0.349186,0.507513
0.347935,0.509182
0.347935,0.512521
0.346683,0.515860
0.346683,0.517529
0.346683,0.519199
0.345432,0.520868
0.345432,0.522538
0.345432,0.524207
0.345432,0.525876
0.345432,0.527546
0.345432,0.530885
0.345432,0.534224
0.345432,0.535893
0.345432,0.539232
0.345432,0.540902
0.344180,0.542571
0.344180,0.545910
0.344180,0.549249
0.344180,0.554257
0.344180,0.555927
0.342929,0.557596
0.342929,0.559265
0.342929,0.560935
0.341677,0.562604
0.340426,0.565943
0.340426,0.569282
0.339174,0.572621
0.339174,0.574290
0.336671,0.579299
0.334168,0.584307
0.332916,0.589316
0.330413,0.594324
0.329161,0.595993
0.329161,0.597663
0.327910,0.597663
0.326658,0.599332
0.325407,0.601002
0.324155,0.602671
0.321652,0.606010
0.319149,0.607679
0.317897,0.609349
0.316646,0.611018
0.315394,0.612688
0.314143,0.614357
0.312891,0.616027
0.311640,0.617696
0.310388,0.617696
0.310388,0.619366
0.310388,0.621035
0.309136,0.621035
0.309136,0.622705
0.307885,0.622705
0.306633,0.622705
0.305382,0.624374
0.304130,0.624374
0.302879,0.626043
0.301627,0.626043
0.301627,0.627713
0.299124,0.627713
0.297872,0.627713
0.296621,0.627713
0.295369,0.627713
0.294118,0.627713
0.292866,0.627713
0.291615,0.627713
0.290363,0.627713
0.289111,0.627713
0.287860,0.627713
0.285357,0.627713
0.282854,0.627713
0.280350,0.626043
0.279099,0.626043
0.276596,0.626043
0.275344,0.626043
0.272841,0.624374
0.270338,0.624374
0.266583,0.622705
0.264080,0.622705
0.262829,0.621035
0.261577,0.619366
0.260325,0.619366
0.259074,0.619366
0.259074,0.617696
0.257822,0.616027
0.256571,0.616027
0.255319,0.614357
0.254068,0.612688
0.252816,0.611018
0.251564,0.611018
0.250313,0.609349
0.249061,0.607679
0.247810,0.606010
0.246558,0.602671
0.245307,0.601002
0.244055,0.599332
0.242804,0.595993
0.241552,0.592654
0.240300,0.590985
0.239049,0.587646
0.235294,0.584307
0.232791,0.580968
0.232791,0.575960
0.231539,0.574290
0.230288,0.572621
0.229036,0.567613
0.226533,0.562604
0.224030,0.559265
0.222778,0.555927
0.221527,0.552588
0.220275,0.552588
0.220275,0.550918
0.220275,0.549249
0.219024,0.545910
0.217772,0.542571
0.217772,0.540902
0.216521,0.537563
0.215269,0.535893
0.214018,0.532554
0.214018,0.529215
0.214018,0.525876
0.214018,0.522538
0.212766,0.519199
0.212766,0.515860
0.211514,0.510851
0.211514,0.507513
0.211514,0.505843
0.210263,0.502504
0.210263,0.499165
0.209011,0.495826
0.209011,0.492487
0.209011,0.489149
0.209011,0.485810
0.205257,0.480801
0.205257,0.477462
0.205257,0.474124
0.205257,0.470785
0.204005,0.467446
0.204005,0.464107
0.204005,0.460768
0.204005,0.457429
0.202753,0.455760
0.202753,0.452421
0.202753,0.447412
0.201502,0.444073
0.201502,0.439065
0.201502,0.437396
0.200250,0.434057
0.200250,0.432387
0.200250,0.430718
0.198999,0.427379
0.198999,0.425710
0.198999,0.424040
0.198999,0.422371
0.198999,0.420701
0.198999,0.419032
0.198999,0.415693
0.198999,0.414023
0.197747,0.412354
0.197747,0.409015
0.197747,0.407346
0.196496,0.404007
0.196496,0.400668
0.195244,0.397329
0.193992,0.392321
0.192741,0.387312
0.191489,0.382304
0.188986,0.375626
0.187735,0.372287
0.186483,0.367279
0.183980,0.362270
0.180225,0.357262
0.178974,0.353923
0.177722,0.350584
0.175219,0.348915
0.173967,0.345576
0.172716,0.340568
0.170213,0.337229
0.170213,0.335559
0.170213,0.333890
0.168961,0.333890
0.166458,0.328881
0.166458,0.327212
0.165207,0.322204
0.165207,0.318865
0.165207,0.317195
0.165207,0.315526
0.165207,0.313856
0.165207,0.312187
0.165207,0.308848
0.165207,0.307179
0.165207,0.303840
0.166458,0.303840
0.166458,0.302170
0.167710,0.300501
0.168961,0.297162
0.168961,0.295492
0.168961,0.293823
0.170213,0.290484
0.170213,0.288815
0.170213,0.287145
0.170213,0.285476
0.171464,0.283806
0.172716,0.282137
0.172716,0.280467
0.172716,0.278798
0.172716,0.277129
0.172716,0.275459
